Time,num_affected
540,664252
540.25,664252
540.5,664252
540.75,664252
541,664252
541.25,664252
541.5,664252
541.75,664252
542,664252
542.25,664252
542.5,664252
542.75,664252
543,664252
543.25,664252
543.5,664252
543.75,664252
544,664252
544.25,664252
544.5,664252
544.75,664252
545,664252
545.25,664252
545.5,664252
545.75,664252
546,664252
546.25,664252
546.5,664252
546.75,664252
547,664252
547.25,664252
547.5,664252
547.75,664252
548,664252
548.25,664252
548.5,664252
548.75,664252
549,664252
549.25,664252
549.5,664252
549.75,664252
550,664252
550.25,664252
550.5,664252
550.75,664252
551,664252
551.25,664252
551.5,664252
551.75,664252
552,664252
552.25,664252
552.5,664252
552.75,664252
553,664252
553.25,664252
553.5,664252
553.75,664252
554,664252
554.25,664252
554.5,664252
554.75,664252
555,664252
555.25,664252
555.5,664252
555.75,664252
556,664252
556.25,664252
556.5,664252
556.75,664252
557,664252
557.25,664252
557.5,664252
557.75,664252
558,664252
558.25,664252
558.5,664252
558.75,664252
559,664252
559.25,664252
559.5,664252
559.75,664252
560,664252
560.25,664252
560.5,664252
560.75,664252
561,664252
561.25,664252
561.5,664252
561.75,664252
562,664252
562.25,664252
562.5,664252
562.75,664252
563,664252
563.25,664252
563.5,664252
563.75,664252
564,664252
564.25,664252
564.5,664252
564.75,664252
565,664252
565.25,664252
565.5,664252
565.75,664252
566,664252
566.25,664252
566.5,664252
566.75,664252
567,664252
567.25,664252
567.5,664252
567.75,664252
568,664252
568.25,664252
568.5,664252
568.75,664252
569,664252
569.25,664252
569.5,664252
569.75,664252
570,664252
570.25,664252
570.5,664252
570.75,664252
571,664252
571.25,664252
571.5,664252
571.75,664252
572,664252
572.25,664252
572.5,664252
572.75,664252
573,664252
573.25,664252
573.5,664252
573.75,664252
574,664252
574.25,664252
574.5,664252
574.75,664252
575,664252
575.25,664252
575.5,664252
575.75,664252
576,664252
576.25,664252
576.5,664252
576.75,664252
577,664252
577.25,664252
577.5,664252
577.75,664252
578,664252
578.25,664252
578.5,664252
578.75,664252
579,664252
579.25,664252
579.5,664252
579.75,664252
580,664252
580.25,664252
580.5,664252
580.75,664252
581,664252
581.25,664252
581.5,664252
581.75,664252
582,664252
582.25,664252
582.5,664252
582.75,664252
583,664252
583.25,664252
583.5,664252
583.75,664252
584,664252
584.25,664252
584.5,664252
584.75,664252
585,664252
585.25,664252
585.5,664252
585.75,664252
586,664252
586.25,664252
586.5,664252
586.75,664252
587,664252
587.25,664252
587.5,664252
587.75,664252
588,664252
588.25,664252
588.5,664252
588.75,664252
589,664252
589.25,664252
589.5,664252
589.75,664252
590,664252
590.25,664252
590.5,664252
590.75,664252
591,664252
591.25,664252
591.5,664252
591.75,664252
592,664252
592.25,664252
592.5,664252
592.75,664252
593,664252
593.25,664252
593.5,664252
593.75,664252
594,664252
594.25,664252
594.5,664252
594.75,664252
595,664252
595.25,664252
595.5,664252
595.75,664252
596,664252
596.25,664252
596.5,664252
596.75,664252
597,664252
597.25,664252
597.5,664252
597.75,664252
598,664252
598.25,664252
598.5,664252
598.75,664252
599,664252
599.25,664252
599.5,664252
599.75,664252
